"screen_time_hours","social_media_platforms_used","hours_on_TikTok","sleep_hours","stress_level","mood_score","social_media_category","screen_time_category","sleep_quality","digital_intensity","mental_health_indicator","digital_habits_score","mental_health_score"
7.5,1,3.1,9.9,7,10,"Low","Medium","Good",0,0,0.439166666666667,13
8.8,2,3.9,8.4,5,8,"Low","High","Good",0,0,0.575833333333333,13
4.9,4,1.5,9.3,4,10,"High","Medium","Good",0,0,0.465833333333333,16
2.5,2,0.7,8.4,4,10,"Low","Low","Good",0,0,0.2325,16
6.5,2,3.4,8.6,5,10,"Low","Medium","Good",0,0,0.478333333333333,15
4,4,1.1,8.5,2,10,"High","Medium","Good",0,0,0.419166666666667,18
5.9,4,1.3,8,4,10,"High","Medium","Good",0,0,0.490833333333333,16
6,4,2.9,8.4,3,10,"High","Medium","Good",0,0,0.560833333333333,17
5.1,5,2.7,8,5,10,"High","Medium","Good",0,0,0.5825,15
9.4,1,4.6,8,6,9,"Low","High","Good",0,0,0.565,13
8.7,4,3.5,8,8,8,"High","High","Good",1,1,0.675833333333333,10
8,4,3.6,8.9,4,10,"High","High","Good",1,0,0.656666666666667,16
5,3,2,10,3,10,"Medium","Medium","Good",0,0,0.43,17
6.6,5,1.7,8.4,4,10,"High","Medium","Good",1,0,0.590833333333333,16
4.2,5,0.9,8,3,10,"High","Medium","Good",0,0,0.4775,17
1.9,4,0.5,8.2,3,10,"High","Low","Good",0,0,0.324166666666667,17
2.1,2,0.8,8.7,3,10,"Low","Low","Good",0,0,0.223333333333333,17
7.8,5,4.1,9.8,5,10,"High","Medium","Good",1,0,0.730833333333333,15
4,5,2.3,8.5,6,10,"High","Medium","Good",0,0,0.529166666666667,14
5.8,5,3.1,8.4,4,10,"High","Medium","Good",0,0,0.6225,16
5.9,5,1.5,8.1,6,10,"High","Medium","Good",0,0,0.559166666666667,14
4.2,4,2,8.4,4,10,"High","Medium","Good",0,0,0.463333333333333,16
5.6,3,2,9.5,3,10,"Medium","Medium","Good",0,0,0.45,17
4.9,3,1.6,9.9,3,10,"Medium","Medium","Good",0,0,0.41,17
6.9,4,2.3,8.8,6,10,"High","Medium","Good",1,0,0.565833333333333,14
6.3,5,3.7,8.1,6,9,"High","Medium","Good",1,0,0.664166666666667,13
7.4,4,3.2,8.8,5,9,"High","Medium","Good",1,0,0.62,14
4.2,3,1.6,10,2,10,"Medium","Medium","Good",0,0,0.386666666666667,18
7.5,4,2,9.2,5,10,"High","Medium","Good",1,0,0.573333333333333,15
2.7,3,1.5,8.4,4,10,"Medium","Low","Good",0,0,0.3325,16
2.6,1,0.9,9,3,10,"Low","Low","Good",0,0,0.184166666666667,17
3,3,1.5,8.7,4,10,"Medium","Low","Good",0,0,0.3425,16
9.3,5,3.6,9.6,7,10,"High","High","Good",1,0,0.76,13
5.4,4,3.2,8.4,5,10,"High","Medium","Good",0,0,0.553333333333333,15
8,3,2.8,8.5,4,10,"Medium","High","Good",0,0,0.563333333333333,16
4.4,2,2.4,10,2,10,"Low","Medium","Good",0,0,0.366666666666667,18
5.7,1,3.3,8.3,6,10,"Low","Medium","Good",0,0,0.3875,14
9.6,5,3.9,9.7,6,10,"High","High","Good",1,0,0.7825,14
7,3,3.2,9.4,4,10,"Medium","Medium","Good",0,0,0.546666666666667,16
4.7,1,2.2,8.1,5,10,"Low","Medium","Good",0,0,0.308333333333333,15
5.2,4,1.1,9.3,5,10,"High","Medium","Good",0,0,0.459166666666667,15
8.7,1,2.7,9.9,4,10,"Low","High","Good",0,0,0.4625,16
9,1,2.1,8,7,10,"Low","High","Good",0,0,0.4475,13
8.5,1,3.1,8.7,6,10,"Low","High","Good",0,0,0.4725,14
9.4,2,5.5,8.1,9,8,"Low","High","Good",0,1,0.6625,9
5.9,4,2.5,9.2,5,10,"High","Medium","Good",0,0,0.540833333333333,15
6,4,2.5,8.2,5,10,"High","Medium","Good",0,0,0.544166666666667,15
12,1,4.5,9,7,7,"Low","High","Good",0,0,0.6475,10
7.4,3,3.6,9.2,6,10,"Medium","Medium","Good",0,0,0.576666666666667,14
6.7,1,1.4,9.6,2,10,"Low","Medium","Good",0,0,0.341666666666667,18
8.6,1,3.3,9.8,5,10,"Low","High","Good",0,0,0.484166666666667,15
9.4,4,1.9,8.2,6,9,"High","High","Good",1,0,0.6325,13
8.9,1,2.1,8.1,7,9,"Low","High","Good",0,0,0.444166666666667,12
7.1,3,3.4,8.6,5,10,"Medium","Medium","Good",0,0,0.558333333333333,15
4.8,4,2.1,8.4,3,10,"High","Medium","Good",0,0,0.4875,17
4.1,4,2,8,4,10,"High","Medium","Good",0,0,0.46,16
8.4,5,3,9.5,4,10,"High","High","Good",1,0,0.705,16
5.9,5,1.6,8.2,6,10,"High","Medium","Good",0,0,0.563333333333333,14
1.5,1,0.5,8.2,2,10,"Low","Low","Good",0,0,0.130833333333333,18
8.6,3,3.3,8,6,9,"Medium","High","Good",0,0,0.604166666666667,13
8.2,5,2.9,8.2,6,10,"High","High","Good",1,0,0.694166666666667,14
9.9,3,4.4,9,6,10,"Medium","High","Good",0,0,0.693333333333333,14
8.2,2,2,9.7,4,10,"Low","High","Good",0,0,0.476666666666667,16
7.8,4,2.3,9.8,5,10,"High","Medium","Good",1,0,0.595833333333333,15
3.8,5,1.5,8.7,4,10,"High","Low","Good",0,0,0.489166666666667,16
4.5,4,2.4,8.5,6,10,"High","Medium","Good",0,0,0.49,14
6,5,2.8,8.5,6,10,"High","Medium","Good",0,0,0.616666666666667,14
5.4,5,1.7,9,4,10,"High","Medium","Good",0,0,0.550833333333333,16
7.3,4,4.1,8.3,7,10,"High","Medium","Good",1,0,0.654166666666667,13
5.9,4,1.4,9.4,3,10,"High","Medium","Good",0,0,0.495,17
6.9,5,2.7,8.3,6,10,"High","Medium","Good",1,0,0.6425,14
4.5,3,2.3,9,4,10,"Medium","Medium","Good",0,0,0.425833333333333,16
8.1,5,2.3,8,8,10,"High","High","Good",1,1,0.665833333333333,12
3.6,5,2.1,9.6,1,10,"High","Low","Good",0,0,0.5075,19
4.4,1,1.6,8.5,2,10,"Low","Medium","Good",0,0,0.273333333333333,18
4.5,3,2.5,9.2,2,10,"Medium","Medium","Good",0,0,0.434166666666667,18
8.1,4,3.2,8.3,6,10,"High","High","Good",1,0,0.643333333333333,14
7.6,3,3.9,9,5,10,"Medium","Medium","Good",0,0,0.595833333333333,15
3.4,1,1.2,8.9,3,10,"Low","Low","Good",0,0,0.223333333333333,17
4.4,2,1.4,8.7,2,10,"Low","Medium","Good",0,0,0.325,18
6.3,3,2.4,8.6,5,10,"Medium","Medium","Good",0,0,0.49,15
6.4,5,3.4,8.7,5,10,"High","Medium","Good",1,0,0.655,15
8.5,5,4.4,9.1,7,9,"High","High","Good",1,0,0.766666666666667,12
7.3,5,4.4,9,6,10,"High","Medium","Good",1,0,0.726666666666667,14
6.4,2,2.6,9.4,3,10,"Low","Medium","Good",0,0,0.441666666666667,17
7.7,1,3.4,8.8,5,10,"Low","Medium","Good",0,0,0.458333333333333,15
6.8,4,3.4,8.2,7,10,"High","Medium","Good",1,0,0.608333333333333,13
6.8,3,2.8,9.3,4,10,"Medium","Medium","Good",0,0,0.523333333333333,16
5.3,4,1.9,8.2,4,10,"High","Medium","Good",0,0,0.495833333333333,16
10.8,4,4.2,8.7,7,8,"High","High","Good",1,0,0.775,11
5.7,4,2.2,8,5,10,"High","Medium","Good",0,0,0.521666666666667,15
6.9,5,3.6,9,6,10,"High","Medium","Good",1,0,0.68,14
6,5,2.1,8.2,6,10,"High","Medium","Good",0,0,0.5875,14
7.9,2,2.8,8.8,6,10,"Low","Medium","Good",0,0,0.5,14
5.6,4,2.1,9,2,10,"High","Medium","Good",0,0,0.514166666666667,18
4,4,1.4,8.3,3,10,"High","Medium","Good",0,0,0.431666666666667,17
7.7,1,4.1,8.9,5,10,"Low","Medium","Good",0,0,0.4875,15
8,4,4.1,8.2,8,10,"High","High","Good",1,1,0.6775,12
3.5,4,1.1,8.5,4,10,"High","Low","Good",0,0,0.4025,16
5.8,2,1.4,8.1,4,10,"Low","Medium","Good",0,0,0.371666666666667,16
6,1,1.2,9.2,4,10,"Low","Medium","Good",0,0,0.31,16
7.4,4,3.4,9.2,5,10,"High","Medium","Good",1,0,0.628333333333333,15
8.2,2,3.6,8.3,6,10,"Low","High","Good",0,0,0.543333333333333,14
6.4,1,2.4,8.2,6,10,"Low","Medium","Good",0,0,0.373333333333333,14
7.6,1,2.4,9.6,2,10,"Low","Medium","Good",0,0,0.413333333333333,18
5.8,5,2.1,9,4,10,"High","Medium","Good",0,0,0.580833333333333,16
4.3,3,1.5,8.3,3,10,"Medium","Medium","Good",0,0,0.385833333333333,17
2.9,1,0.8,9.2,2,10,"Low","Low","Good",0,0,0.19,18
4.8,3,2.6,8.4,3,10,"Medium","Medium","Good",0,0,0.448333333333333,17
4.6,5,2.6,8.4,3,10,"High","Medium","Good",0,0,0.561666666666667,17
4.3,4,1.6,8.8,4,10,"High","Medium","Good",0,0,0.45,16
8,2,3.8,8.4,6,10,"Low","High","Good",0,0,0.545,14
11.2,2,2.8,8.8,7,8,"Low","High","Good",0,0,0.61,11
6.4,4,3.1,10,2,10,"High","Medium","Good",1,0,0.5825,18
5.4,4,2.6,9.1,4,10,"High","Medium","Good",0,0,0.528333333333333,16
8.7,2,3.5,8,7,8,"Low","High","Good",0,0,0.555833333333333,11
6.8,1,1.8,9.1,6,10,"Low","Medium","Good",0,0,0.361666666666667,14
7.6,5,2.1,9.1,3,10,"High","Medium","Good",1,0,0.640833333333333,17
5.5,3,3,8.2,6,10,"Medium","Medium","Good",0,0,0.488333333333333,14
5.5,4,3.2,9.4,6,10,"High","Medium","Good",0,0,0.556666666666667,14
6.4,3,1.5,9.9,3,10,"Medium","Medium","Good",0,0,0.455833333333333,17
5.3,2,2.5,8.2,5,10,"Low","Medium","Good",0,0,0.400833333333333,15
8.2,2,4.8,8,7,9,"Low","High","Good",0,0,0.593333333333333,12
7.9,3,3.4,8.5,5,10,"Medium","Medium","Good",0,0,0.585,15
9,4,3.1,8.4,6,10,"High","High","Good",1,0,0.669166666666667,14
5.4,3,1.1,8.2,4,9,"Medium","Medium","Good",0,0,0.405833333333333,15
8.5,5,5,8.6,7,9,"High","High","Good",1,0,0.791666666666667,12
3.8,1,1,10,3,10,"Low","Low","Good",0,0,0.228333333333333,17
5.8,3,3,8.6,4,10,"Medium","Medium","Good",0,0,0.498333333333333,16
7.2,2,2.5,8.6,3,10,"Low","Medium","Good",0,0,0.464166666666667,17
4.3,5,2,8.7,4,10,"High","Medium","Good",0,0,0.526666666666667,16
7.2,2,3.1,8.7,5,10,"Low","Medium","Good",0,0,0.489166666666667,15
3.6,3,1.3,9.6,2,10,"Medium","Low","Good",0,0,0.354166666666667,18
5.5,4,2.3,9.6,3,10,"High","Medium","Good",0,0,0.519166666666667,17
5.9,5,3.5,8.7,4,10,"High","Medium","Good",0,0,0.6425,16
5.7,3,2.8,8.1,4,10,"Medium","Medium","Good",0,0,0.486666666666667,16
5.6,4,1.4,8.3,4,10,"High","Medium","Good",0,0,0.485,16
3.1,3,1,8,4,10,"Medium","Low","Good",0,0,0.325,16
2.2,3,0.5,9,1,10,"Medium","Low","Good",0,0,0.274166666666667,19
9.5,1,4.3,9.5,7,10,"Low","High","Good",0,0,0.555833333333333,13
8.5,4,2.6,9,5,10,"High","High","Good",1,0,0.631666666666667,15
4,5,0.8,9,2,10,"High","Medium","Good",0,0,0.466666666666667,18
8.7,4,3.2,9.5,3,10,"High","High","Good",1,0,0.663333333333333,17
7.1,2,2.4,8.7,6,10,"Low","Medium","Good",0,0,0.456666666666667,14
5.7,2,2.5,9.5,2,10,"Low","Medium","Good",0,0,0.414166666666667,18
6.5,2,3.8,8.5,5,10,"Low","Medium","Good",0,0,0.495,15
6.6,3,1.5,8.7,3,10,"Medium","Medium","Good",0,0,0.4625,17
2.9,1,1.2,8.3,4,10,"Low","Low","Good",0,0,0.206666666666667,16
5.1,5,1.2,8.1,5,10,"High","Medium","Good",0,0,0.52,15
3.3,3,1.3,8.6,2,10,"Medium","Low","Good",0,0,0.344166666666667,18
4,3,0.9,9.3,2,10,"Medium","Medium","Good",0,0,0.350833333333333,18
4,1,1.9,8.8,4,10,"Low","Medium","Good",0,0,0.2725,16
5.1,2,1.7,8,4,10,"Low","Medium","Good",0,0,0.360833333333333,16
5.9,1,1.6,8.5,5,10,"Low","Medium","Good",0,0,0.323333333333333,15
6.9,5,2.2,8,5,10,"High","Medium","Good",1,0,0.621666666666667,15
8.8,1,3.2,9.5,2,10,"Low","High","Good",0,0,0.486666666666667,18
4,2,0.9,8.7,2,10,"Low","Medium","Good",0,0,0.290833333333333,18
8.6,2,4.2,8.6,7,9,"Low","High","Good",0,0,0.581666666666667,12
5.6,3,2.8,8.7,5,10,"Medium","Medium","Good",0,0,0.483333333333333,15
4.2,2,1.4,10,1,10,"Low","Medium","Good",0,0,0.318333333333333,19
6.7,3,2.1,8.8,4,10,"Medium","Medium","Good",0,0,0.490833333333333,16
4.4,2,2.1,9.6,2,10,"Low","Medium","Good",0,0,0.354166666666667,18
5.7,3,2.5,8.2,4,10,"Medium","Medium","Good",0,0,0.474166666666667,16
7.4,1,2.3,10,3,10,"Low","Medium","Good",0,0,0.4025,17
6.8,4,1.5,8,4,10,"High","Medium","Good",1,0,0.529166666666667,16
7.2,3,3.9,8.3,6,10,"Medium","Medium","Good",0,0,0.5825,14
4.3,1,1.5,8.3,3,10,"Low","Medium","Good",0,0,0.265833333333333,17
7.6,1,3.5,9.1,6,9,"Low","Medium","Good",0,0,0.459166666666667,13
8.8,4,4.4,9.4,6,10,"High","High","Good",1,0,0.716666666666667,14
6.6,2,2.1,8.2,6,10,"Low","Medium","Good",0,0,0.4275,14
6.5,5,3,8.1,6,10,"High","Medium","Good",1,0,0.641666666666667,14
8.3,2,3.8,8.2,7,10,"Low","High","Good",0,0,0.555,13
6.3,3,1.4,8.7,4,10,"Medium","Medium","Good",0,0,0.448333333333333,16
8.3,3,2.7,9.5,4,10,"Medium","High","Good",0,0,0.569166666666667,16
7.9,4,2.5,8.2,6,9,"High","Medium","Good",1,0,0.6075,13
7.3,4,2.9,8,6,10,"High","Medium","Good",1,0,0.604166666666667,14
5.7,1,1.8,8.2,5,10,"Low","Medium","Good",0,0,0.325,15
9.1,3,3.2,8,6,10,"Medium","High","Good",0,0,0.616666666666667,14
8.4,2,4.1,8.2,7,10,"Low","High","Good",0,0,0.570833333333333,13
6.7,1,1.9,8.7,3,10,"Low","Medium","Good",0,0,0.3625,17
6.4,1,2.2,8.5,3,10,"Low","Medium","Good",0,0,0.365,17
3.6,4,1.8,9.3,3,10,"High","Low","Good",0,0,0.435,17
4.5,2,1.4,9.6,3,10,"Low","Medium","Good",0,0,0.328333333333333,17
8.8,4,2.1,9.3,4,10,"High","High","Good",1,0,0.620833333333333,16
5.6,2,2.6,9.4,4,10,"Low","Medium","Good",0,0,0.415,16
5.7,4,2.9,8.9,4,10,"High","Medium","Good",0,0,0.550833333333333,16
3.5,5,0.8,8.2,3,10,"High","Low","Good",0,0,0.45,17
6.6,4,1.6,8.7,6,10,"High","Medium","Good",1,0,0.526666666666667,14
9.3,3,5.5,8,7,10,"Medium","High","Good",0,0,0.719166666666667,13
8.6,4,3.7,8.7,6,10,"High","High","Good",1,0,0.680833333333333,14
4.7,5,2.5,8.4,5,10,"High","Medium","Good",0,0,0.560833333333333,15
5.7,3,3.3,8,6,10,"Medium","Medium","Good",0,0,0.5075,14
6,3,1.3,8.4,5,10,"Medium","Medium","Good",0,0,0.434166666666667,15
8.3,2,2.6,8.7,5,10,"Low","High","Good",0,0,0.505,15
7.2,2,3.8,9.1,6,10,"Low","Medium","Good",0,0,0.518333333333333,14
5.3,3,1.2,8.5,5,10,"Medium","Medium","Good",0,0,0.406666666666667,15
8.5,4,3.8,9.3,5,10,"High","High","Good",1,0,0.681666666666667,15
7.9,3,3.2,9.3,4,10,"Medium","Medium","Good",0,0,0.576666666666667,16
6.5,3,3.1,8.1,6,9,"Medium","Medium","Good",0,0,0.525833333333333,13
5,2,2,9.1,6,10,"Low","Medium","Good",0,0,0.37,14
3.5,4,1.8,8.2,4,10,"High","Low","Good",0,0,0.431666666666667,16
5.3,3,2.2,8.7,2,10,"Medium","Medium","Good",0,0,0.448333333333333,18
3.7,2,1.4,8.2,4,10,"Low","Low","Good",0,0,0.301666666666667,16
1.4,3,0.6,10,1,10,"Medium","Low","Good",0,0,0.251666666666667,19
9.1,3,5.3,8.2,9,9,"Medium","High","Good",0,1,0.704166666666667,10
6.3,2,1.4,9,4,10,"Low","Medium","Good",0,0,0.388333333333333,16
6.6,2,2.2,8.6,6,10,"Low","Medium","Good",0,0,0.431666666666667,14
3.5,3,1.4,9,3,10,"Medium","Low","Good",0,0,0.355,17
6.7,1,2.9,10,4,10,"Low","Medium","Good",0,0,0.404166666666667,16
3.3,3,1.1,8.7,4,10,"Medium","Low","Good",0,0,0.335833333333333,16
8.8,3,4.2,8.2,6,9,"Medium","High","Good",0,0,0.648333333333333,13
7.5,2,4.4,9.8,3,9,"Low","Medium","Good",0,0,0.553333333333333,16
5.4,4,2.9,8.2,5,10,"High","Medium","Good",0,0,0.540833333333333,15
6.2,1,1.4,8.1,6,10,"Low","Medium","Good",0,0,0.325,14
3.3,1,1.4,8.7,5,10,"Low","Low","Good",0,0,0.228333333333333,15
7.1,2,1.6,9.2,5,10,"Low","Medium","Good",0,0,0.423333333333333,15
8.8,4,3,9.3,6,10,"High","High","Good",1,0,0.658333333333333,14
8.5,4,4.8,8,6,10,"High","High","Good",1,0,0.723333333333333,14
8.5,2,3,8.8,7,10,"Low","High","Good",0,0,0.528333333333333,13
6.6,4,2.9,8,7,10,"High","Medium","Good",1,0,0.580833333333333,13
7.9,5,3.2,8.7,7,10,"High","Medium","Good",1,0,0.696666666666667,13
6.2,1,2.1,8.3,4,10,"Low","Medium","Good",0,0,0.354166666666667,16
6.7,4,2.2,8,5,10,"High","Medium","Good",1,0,0.555,15
3.7,5,1.3,8.5,5,10,"High","Low","Good",0,0,0.4775,15
5,3,1.3,9.5,3,10,"Medium","Medium","Good",0,0,0.400833333333333,17
4.2,4,0.9,9,4,10,"High","Medium","Good",0,0,0.4175,16
7.6,3,1.7,8.9,4,10,"Medium","Medium","Good",0,0,0.504166666666667,16
6.3,3,3.1,8.3,4,10,"Medium","Medium","Good",0,0,0.519166666666667,16
7.1,1,3.5,8.9,6,10,"Low","Medium","Good",0,0,0.4425,14
7.5,5,2.1,8.2,5,10,"High","Medium","Good",1,0,0.6375,15
8.4,5,3.9,8.6,5,10,"High","High","Good",1,0,0.7425,15
4.8,1,1.3,8,5,9,"Low","Medium","Good",0,0,0.274166666666667,14
6.7,1,1.4,10,3,10,"Low","Medium","Good",0,0,0.341666666666667,17
4.5,1,1.2,8.4,3,10,"Low","Medium","Good",0,0,0.26,17
8.2,3,2.8,8.4,6,9,"Medium","High","Good",0,0,0.57,13
4.8,3,1.6,9.3,4,10,"Medium","Medium","Good",0,0,0.406666666666667,16
6.7,2,2,8.2,5,10,"Low","Medium","Good",0,0,0.426666666666667,15
7.1,1,3.4,8.3,7,10,"Low","Medium","Good",0,0,0.438333333333333,13
4.8,2,1.5,8.4,5,10,"Low","Medium","Good",0,0,0.3425,15
5.7,4,1.5,9.8,2,10,"High","Medium","Good",0,0,0.4925,18
6.6,1,3.1,9,4,10,"Low","Medium","Good",0,0,0.409166666666667,16
6.4,4,2.3,8.8,5,10,"High","Medium","Good",1,0,0.549166666666667,15
5.2,3,1.8,8.5,3,10,"Medium","Medium","Good",0,0,0.428333333333333,17
5.6,5,2,9.3,5,9,"High","Medium","Good",0,0,0.57,14
7.3,1,4.3,8.5,6,9,"Low","Medium","Good",0,0,0.4825,13
4,3,1.2,9,3,10,"Medium","Medium","Good",0,0,0.363333333333333,17
6.3,2,2.7,9.2,5,10,"Low","Medium","Good",0,0,0.4425,15
8.2,2,4.9,8.4,6,10,"Low","High","Good",0,0,0.5975,14
5.3,2,2.9,9.9,3,10,"Low","Medium","Good",0,0,0.4175,17
7,1,2.3,9.7,4,10,"Low","Medium","Good",0,0,0.389166666666667,16
7.2,1,3.9,8,6,10,"Low","Medium","Good",0,0,0.4625,14
5.7,1,3.2,8.9,4,10,"Low","Medium","Good",0,0,0.383333333333333,16
5.7,5,2.3,8.5,5,10,"High","Medium","Good",0,0,0.585833333333333,15
4.9,3,2.4,9.6,2,10,"Medium","Medium","Good",0,0,0.443333333333333,18
7.4,2,2,9,4,10,"Low","Medium","Good",0,0,0.45,16
7.7,3,4.2,10,4,10,"Medium","Medium","Good",0,0,0.611666666666667,16
5.5,3,2.5,8.1,3,10,"Medium","Medium","Good",0,0,0.4675,17
2.4,4,0.7,8.3,3,10,"High","Low","Good",0,0,0.349166666666667,17
5.3,5,2,10,2,10,"High","Medium","Good",0,0,0.56,18
8.9,5,2.3,8.2,6,10,"High","High","Good",1,0,0.6925,14
7.8,3,3.6,9.9,5,10,"Medium","Medium","Good",0,0,0.59,15
8.2,2,4.8,9.6,6,10,"Low","High","Good",0,0,0.593333333333333,14
1.5,1,0.8,9,1,10,"Low","Low","Good",0,0,0.143333333333333,19
5.7,3,2.6,8,5,10,"Medium","Medium","Good",0,0,0.478333333333333,15
7.3,1,3.7,10,2,10,"Low","Medium","Good",0,0,0.4575,18
6.4,5,3.2,8.7,6,10,"High","Medium","Good",1,0,0.646666666666667,14
8,3,4.5,8.1,7,10,"Medium","High","Good",0,0,0.634166666666667,13
5.7,4,2.4,8.8,4,10,"High","Medium","Good",0,0,0.53,16
5.7,5,1.3,9.6,4,10,"High","Medium","Good",0,0,0.544166666666667,16
2.7,3,1.4,8.9,4,10,"Medium","Low","Good",0,0,0.328333333333333,16
10.7,4,6.1,8,9,9,"High","High","Good",1,1,0.850833333333333,10
6.6,4,2.4,9.8,4,10,"High","Medium","Good",1,0,0.56,16
5.4,2,2.4,9,3,10,"Low","Medium","Good",0,0,0.4,17
9.7,1,2.3,8.7,6,10,"Low","High","Good",0,0,0.479166666666667,14
3.9,1,1.5,8.4,3,10,"Low","Low","Good",0,0,0.2525,17
7,5,4.1,8,9,10,"High","Medium","Good",1,1,0.704166666666667,11
8,3,3.1,8.7,4,9,"Medium","High","Good",0,0,0.575833333333333,15
6.4,5,2.7,9.2,4,10,"High","Medium","Good",1,0,0.625833333333333,16
6.3,3,3.7,8.2,6,10,"Medium","Medium","Good",0,0,0.544166666666667,14
7.1,2,2.7,8.3,4,10,"Low","Medium","Good",0,0,0.469166666666667,16
4.1,2,1.3,8.7,4,10,"Low","Medium","Good",0,0,0.310833333333333,16
5.9,4,3.1,8.5,5,9,"High","Medium","Good",0,0,0.565833333333333,14
7.5,4,3,10,6,10,"High","Medium","Good",1,0,0.615,14
8.7,3,2.3,8.6,5,10,"Medium","High","Good",0,0,0.565833333333333,15
8.6,1,5.1,10,5,10,"Low","High","Good",0,0,0.559166666666667,15
4,3,1.1,8.1,3,10,"Medium","Medium","Good",0,0,0.359166666666667,17
5.7,1,1.6,8.6,4,10,"Low","Medium","Good",0,0,0.316666666666667,16
3.8,5,1.8,8.2,3,10,"High","Low","Good",0,0,0.501666666666667,17
7,3,1.6,9.1,4,10,"Medium","Medium","Good",0,0,0.48,16
7.9,4,1.7,9.5,5,10,"High","Medium","Good",1,0,0.574166666666667,15
4.7,4,1.1,9.4,4,10,"High","Medium","Good",0,0,0.4425,16
10,5,3.2,8.3,9,10,"High","High","Good",1,1,0.766666666666667,11
4.1,2,2.4,8.6,3,10,"Low","Medium","Good",0,0,0.356666666666667,17
9.2,5,4.5,10,5,10,"High","High","Good",1,0,0.794166666666667,15
4.2,1,1.2,8.1,2,10,"Low","Medium","Good",0,0,0.25,18
7.9,1,3.3,8.9,4,10,"Low","Medium","Good",0,0,0.460833333333333,16
7.2,1,3.6,9.1,5,10,"Low","Medium","Good",0,0,0.45,15
7.7,4,2.1,8.5,4,10,"High","Medium","Good",1,0,0.584166666666667,16
1.8,4,0.7,9.3,1,10,"High","Low","Good",0,0,0.329166666666667,19
5.3,3,2.3,8.7,6,10,"Medium","Medium","Good",0,0,0.4525,14
7,4,3.3,8.7,6,9,"High","Medium","Good",1,0,0.610833333333333,13
6.2,1,1.3,10,2,10,"Low","Medium","Good",0,0,0.320833333333333,18
9,2,4.3,8.7,6,10,"Low","High","Good",0,0,0.599166666666667,14
3.1,4,1.4,9.9,1,10,"High","Low","Good",0,0,0.401666666666667,19
9.3,4,2,10,3,10,"High","High","Good",1,0,0.633333333333333,17
5.6,5,1.8,10,3,10,"High","Medium","Good",0,0,0.561666666666667,17
5.3,2,2.7,8.2,4,10,"Low","Medium","Good",0,0,0.409166666666667,16
7.8,3,2,8.7,3,10,"Medium","Medium","Good",0,0,0.523333333333333,17
9.8,4,5.5,9,8,8,"High","High","Good",1,1,0.795833333333333,10
4.5,1,0.9,9.6,3,10,"Low","Medium","Good",0,0,0.2475,17
5.6,3,2.1,8.3,7,10,"Medium","Medium","Good",0,0,0.454166666666667,13
3.1,5,0.8,8.2,2,10,"High","Low","Good",0,0,0.436666666666667,18
7.4,2,4,8.7,6,10,"Low","Medium","Good",0,0,0.533333333333333,14
4,3,0.9,8,4,10,"Medium","Medium","Good",0,0,0.350833333333333,16
6.1,5,3.5,9.2,5,10,"High","Medium","Good",1,0,0.649166666666667,15
6.5,5,2,9,4,10,"High","Medium","Good",1,0,0.6,16
4.6,1,2,10,2,10,"Low","Medium","Good",0,0,0.296666666666667,18
1.7,5,0.5,8.4,2,10,"High","Low","Good",0,0,0.3775,18
7.5,1,3.1,9.7,6,10,"Low","Medium","Good",0,0,0.439166666666667,14
5.7,5,2,8.1,5,10,"High","Medium","Good",0,0,0.573333333333333,15
4.9,5,1.4,8.3,3,10,"High","Medium","Good",0,0,0.521666666666667,17
6.5,5,3.6,9.4,3,10,"High","Medium","Good",1,0,0.666666666666667,17
8.4,3,1.9,8.2,6,10,"Medium","High","Good",0,0,0.539166666666667,14
6.7,1,3.4,8.6,5,10,"Low","Medium","Good",0,0,0.425,15
7.2,1,3.3,8.2,6,10,"Low","Medium","Good",0,0,0.4375,14
5.4,1,2.7,8.1,6,10,"Low","Medium","Good",0,0,0.3525,14
4.6,4,1.1,10,2,10,"High","Medium","Good",0,0,0.439166666666667,18
7.1,3,4,9,7,10,"Medium","Medium","Good",0,0,0.583333333333333,13
6.6,2,2,8.3,5,10,"Low","Medium","Good",0,0,0.423333333333333,15
4.7,3,2.8,8.3,5,10,"Medium","Medium","Good",0,0,0.453333333333333,15
4.9,1,2,8.3,4,10,"Low","Medium","Good",0,0,0.306666666666667,16
6.5,4,2.1,9,4,10,"High","Medium","Good",1,0,0.544166666666667,16
6.9,1,4,9,6,10,"Low","Medium","Good",0,0,0.456666666666667,14
2.4,4,0.5,8.5,1,10,"High","Low","Good",0,0,0.340833333333333,19
5.3,5,1.4,8.4,6,10,"High","Medium","Good",0,0,0.535,14
5.4,3,1.1,9.8,3,10,"Medium","Medium","Good",0,0,0.405833333333333,17
3.1,4,1.3,8.8,4,10,"High","Low","Good",0,0,0.3975,16
5.6,3,2.7,8.1,6,10,"Medium","Medium","Good",0,0,0.479166666666667,14
5.1,1,2.4,8.9,4,10,"Low","Medium","Good",0,0,0.33,16
4.9,3,2,8.9,3,10,"Medium","Medium","Good",0,0,0.426666666666667,17
9.1,2,2.6,8.8,3,10,"Low","High","Good",0,0,0.531666666666667,17
6.3,2,2.4,10,3,10,"Low","Medium","Good",0,0,0.43,17
5.4,2,2,9.6,3,10,"Low","Medium","Good",0,0,0.383333333333333,17
8.5,2,4.9,8.1,8,10,"Low","High","Good",0,1,0.6075,12
